,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0,1.9,52.0,5.83925,1.03825,859.0,2.83925,34.08,-118.17,0.661
1,2.0,52.0,4.933333333333334,1.0,12.0,3.833333333333333,34.08,-118.11,1.626
2,3.0,52.0,4.8694075490185,1.0,1225.0,2.8694040754901,34.1,-118.26,1.944
3,3.7,18.0,5.869290776929077,1.0,1549.0,2.907769290776929,34.06,-122.01,1.458
4,4.8,34.0,5.838985909090909,1.049010101010101,813.0,2.918369901010101,37.67,-122.27,1.851
5,3.5,52.0,4.8,1.0,695.0,2.988888888888889,37.74,-117.9,2.033
6,2.8333,16.0,5.76470588235294,1.0,1367.0,2.857142857142857,37.98,-117.13,1.625
7,1.9,36.0,4.8,1.0,857.0,2.8,33.98,-117.3,0.799
8,2.8,25.0,4.857142857142857,1.0,703.0,2.967142857142857,34.0,-117.99,1.203
9,3.5,52.0,5.9440049004901,1.0585900490189,707.0,2.944004900490189,33.98,-118.1,2.713
10,5.8125,16.0,5.0,1.0,634.0,2.938136923076923,37.8,-118.02,3.622
11,1.9125,52.0,5.8,1.0,904.0,2.9,33.94,-118.22,0.608
12,3.8,52.0,5.8442857142857,1.0,857.0,2.8442857142857143,33.98,-122.31,4.352
13,3.5,52.0,4.813684901552368,1.0,856.0,2.955236849015524,33.98,-118.1,2.486
14,1.9125,52.0,4.8,1.099012549012549,8.0,3.099012549012549,34.06,-118.21,0.541
15,3.0,52.0,4.86775,1.0,859.0,2.96775,37.78,-121.78,2.265
16,3.8125,16.0,4.966363636363636,1.0,813.0,2.966363636363636,34.05,-117.3,3.531
17,2.8125,16.0,5.8590909090909,1.0990909090909091,834.0,2.859090909090909,33.99,-118.26,1.034
18,2.9,16.0,4.8,1.0,857.0,2.8,34.14,-118.13,1.042
19,3.8125,52.0,5.0,1.0,1057.0,2.9678865217886523,34.06,-118.31,2.2
20,2.9333,16.0,4.859305714285714,1.0,757.0,2.959305714285714,34.08,-118.3,0.723
21,2.8,36.0,5.839010909090909,1.0586901090909,717.0,2.869010909090909,34.0,-117.8,0.92
