,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0,15.2387,51.0,5.202555344583,1.9447826126510788,1115.0,2.962436951738975,33.43,-122.31,0.675
1,5.9604,48.0,3.78155417558324,1.0326532169063731,3524.0,1.7875282987256618,37.62,-117.94,1.446
2,1641.32,8.0,6.99477517127916,1.023677860284437,1442.0,2.954814098975226,33.69,-118.24,2.579
3,2.1525,4512.0,5.17793927089016,1.0607422457409255,906.0,3.26682819136978,38.48,-115.19,1.375
4,8.2368,40.0,1.165121648394769e+19,0.9965501844088246,1190.0,1.106949461958672,37.27,-122.36,5.00001
5,2.6418,23.0,6.251407317073138,0.9868902916053842,1873.0,3.0662759607059633,39.78,-118.03,4.7
6,4.0518,20.0,43.28936049096326,1.008353477705822,1133.0,5.096697509926134,41.04,-120.34,1.907
7,3.6271,52.0,3.342548786930894,1128256098442858.0,2955.0,6.0518240984325375,34.06,-122.23,0.939
8,5.3961,8.0,2035374410677858.0,2.9255714085955264e+17,3117.0,2.2824793494289937,32.71,-123.09,0.475
9,6.2957,30.0,7.2616960130687636,1.002925931032522,3094.067,32.627828796769464,37.37,-11.24,5.00001
10,3.1601,39.0,3.8113688765543157,0.9847347067142771,382.0,3.06251468248525,38.34,-119.93,1.743
11,5.0446,18.0,5.551813862565218,1.138875652175869,578.0,3.545865215491774,33.64,-118.22,4.352
12,4.4813,20.0,6.0,1.0620381278692608,1037.0,2.25,33.92,-118.11,2.486
13,2.7591,30.0,3.69359970664634,1.0965951888659722,505.0,3.386614787855397,33.74,-119.78,0.723
14,3.4524,33.0,5.4814254595432885,1.0616676744674527,1688.0,2.58271668202817,38.27,-122.2111,0.508
15,1.9625,52.0,6.084105306080993,0.8639476720142594,1732.0,467148813761098.0,40.55,-122.8,2.137
16,2.8163,20.0,5.64658719531682,5.089501809501888,3668.0,2.7755964526309906,32.98,-121.39,3.655
17,4.1058,22.0,6.9911374975976495,0.9781405362068332,1767.0,2.0596,37.96,-195.81,0.978
18,1.9974,40.0,4.9771538781343105,1.1324889522932957,1717.0,1.217480993089669,37.87,-119.02,1.03
19,3.1171,23.0,7.749302217482475,0.9087880290878904,566.0,3122303650379943.0,33.87,-112.3,1.427
20,4.458611,26.0,3.16074846291384,1.101644559330124,3125.0,2.030745627382483,33.77,-119.82,0.763
21,1.1533,36.0,4.2907188816774715,2.089442048961237,1508.0,5.018550471175179,43.6,44.08,1.631
22,1.7393,24.0,5.65281201094093,0.9976693140887056,2478.0,3.3184221857131564,32.65,-121.7,5.00001
