,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0,4.5677,16.0,5.180977227722778,1.0898303888888887,5060.0,1.9477722772277222,32.93,-117.25,2.871
1,3.0,32.0,4.385430463517576,1.0626566416040104,724.0,3.1607377049180325,34.04,-118.28,1.838
2,3.6288,42.0,3.772727272727273,0.9851351351351352,597.0,1.772727272727273,34.15,-118.23,3.5
3,5.0069,15.0,5.45273631840796,0.9972314814814816,2160.0,4.162646341463415,34.2,-117.7,1.678
4,6.2137,24.0,5.171469194312796,1.0475059760956176,2738.0,2.3365695792882994,37.79,-122.41,3.975
5,6.3712,23.0,6.361111111111112,0.8888888888888888,1754.0,3.239970678997067,33.89,-117.21,5.00001
6,2.6797,43.0,4.75,0.9509433962264152,1215.0,2.895281029181586,38.62,-121.32,1.417
7,1.6813,33.0,3.6474226804123715,1.1139240506327115,835.0,2.0409582617449638,36.83,-119.81,0.608
8,3.2792,32.0,5.072438589569563,1.1210743801652825,1430.0,3.279215283842892,38.62,-121.37,0.5
9,3.0603,3.0,4.294797650184913,1.095541750662406,2317.0,4.61685801152737,32.74,-117.14,1.46
10,3.1181,42.0,4.331238134592656,0.978494623655914,1230.0,3.527503463203512,34.07,-118.22,1.141
11,4.16,48.0,6.326530612244898,0.9130434782608696,821.0,3.17592592592593,33.98,-118.03,1.418
12,3.0089,21.0,3.581967213114754,0.9840579710144929,2582.0,4.595744680851064,33.92,-118.3,0.919
13,3.4208,4.0,3.934281288527726,1.0900272479561515,965.0,2.5575105485232066,34.21,-118.42,2.515
14,6.1831,12.0,6.595978591959782,0.9879518072289156,1187.0,2.573770491803279,36.61,-121.94,3.369
15,7.1079,45.0,5.396880416881795,0.9576827160493828,805.0,2.682756176612984,34.05,-118.38,2.813
16,1.5268,30.0,3.65,1.1333333333333333,1807.0,2.058447657843926,33.99,-118.15,1.46
17,5.1221,8.0,3.872340425531915,1.0075471698113208,1657.0,2.891156462585034,37.31,-121.94,2.387
18,2.5363,10.0,4.273764258555133,0.8759576840167308,867.0,2.4067796610169454,33.83,-117.2,1.188
19,3.8527,37.0,5.823008849557522,1.10750988142566,1103.0,3.12144897492283,34.24,-119.2,2.153
20,4.4583,50.0,7.459833982928758,1.1020408163265305,437.0,2.703860687593465,38.67,-121.24,1.797
21,1.7609,32.0,4.423312749165372,1.134079817292111,1162.0,2.4518286879822573,33.87,-118.19,1.528
22,5.1637,14.0,6.176514458564044,1.0577281760393857,1715.0,2.64394990049751,32.94,-117.6,3.655
23,3.7546,7.0,3.8525,0.975,1205.0,3.4125,34.47,-118.47,1.273
24,6.1464,13.0,6.087201117316637,0.9802721088435374,531.0,2.4024608519269077,38.93,-121.2,1.726
25,3.3132,34.0,5.597723785166243,0.993637327677596,1518.0,4.1369731800766285,33.91,-118.24,1.512
26,12.1115,23.0,7.0,1.0474640371517043,3829.0,3.0936395759717312,34.08,-117.96,5.00001
27,3.6021,45.0,4.376543209876543,0.9974025974025974,3149.0,4.512820512820513,33.94,-118.1,1.389
28,5.743,30.0,6.506880733944954,1.0875778546726147,823.0,2.638842749449317,36.87,-121.65,2.218
29,1.8088,42.0,4.471010401459865,1.0401587301857562,1762.0,2.586516530290419,34.22,-117.26,0.621
30,1.9951,46.0,5.237837837837838,1.0272727272727273,620.0,2.326969696969697,40.29,-124.16,1.125
31,2.8382,18.0,4.694915254237288,1.1479289940828012,2542.0,3.65844578313253,47.7,-121.21,1.265
32,4.2589,6.0,6.269515248846765,0.9908536585365852,1171.0,2.642070791070107,35.37,-120.48,1.196
33,3.3182,29.0,4.710344827586207,4.439655172413793,2114.0,2.654482758620689,34.08,-118.32,2.049
34,2.3942,18.0,4.071512309494537,1.0606965302258144,1481.0,2.926900584795322,33.65,-117.93,1.656
35,3.0125,12.0,6.35,1.143968253968254,1182.0,2.6865671641791042,36.34,-119.32,1.141
36,2.087,9.0,5.078327098012325,0.9077809798270848,1745.0,3.071812579955571,35.27,-119.03,0.917
37,6.0824,22.0,3.985074626865672,1.0746268656716418,1252.0,1.9044287879185813,32.77,-117.23,5.00001
38,0.9125,38.0,3.661129568106646,0.9933661129599666,2441.0,4.584886128364312,36.4,-119.3,0.475
39,8.2546,26.0,5.581215209785523,1.0637089743589745,839.0,1.9930555555555556,34.07,-118.52,5.00001
40,5.0112,21.0,6.282965879265093,0.9973758765604124,3153.0,3.055860589960241,35.35,-120.69,2.157
41,2.2315,15.0,2.5960238095238095,1.0426302913669065,2396.0,2.3317101152737494,34.1,-118.22,3.25
42,4.7083,20.0,5.836798549184079,1.0378548895899056,1453.0,2.4773133565451664,33.82,-117.86,2.044
43,4.1771,12.0,6.0746508128829,1.0109302325581395,1837.0,2.4495141528596327,36.68,-120.45,1.76
44,2.6528,43.0,3.7396039240208845,1.12208811456284,907.0,4.13882526703911,33.81,-118.18,1.435
45,4.0513,17.0,5.337777777777777,0.9722222222222222,1017.0,3.566666666666667,33.87,-118.12,1.198
46,3.1954,36.0,3.572151898734177,1.020408163265306,1603.0,1.5530882352941178,34.21,-118.45,2.051
47,6.2113,4.0,7.073825503355703,0.9754098360655712,875.0,2.2927203522169965,38.1,-121.31,2.335
48,7.0045,33.0,6.53211009174312,1.067146282973611,947.0,2.339969372128154,37.98,-122.16,1.375
49,3.5139,46.0,4.371352785145889,1.0789115646258503,1825.0,4.08605851979346,34.02,-118.33,1.896
50,1.6563,19.0,3.756859872701141,1.0055107913669064,1764.0,3.507569731899825,37.8,-122.21,1.063
51,3.8194,45.0,4.792899408284023,1.0173049871796784,678.0,3.571428571428568,37.75,-122.48,1.92
52,3.2799,13.0,5.67491166078481,0.9623851077385586,775.0,2.5631067961165046,38.82,-119.82,0.929
53,2.9559,30.0,4.984637018267917,1.106060606060606,631.0,2.490909090909091,38.59,-121.44,1.621
54,2.5833,23.0,5.612720848056536,1.0809248554913296,2417.0,3.964968152866242,38.32,-122.11,1.551
55,20.5477,26.0,6.506849315068493,1.0,1601.0,3.332328767123287,33.85,-116.69,3.426
56,6.3824,31.0,6.769491525423729,1.0346975088967971,3489.0,2.706796168587499,34.14,-118.33,4.955
57,4.5179,15.0,6.341708542713568,1.0168590340048418,1518.0,12.624277456327786,38.11,-117.99,1.577
58,4.3269,17.0,4.353658536585366,0.906073305873305,682.0,2.039003900390039,33.84,-118.38,3.512
59,4.1077,3.0,5.089918256130794,1.0652421811521835,4649.0,3.0033557046979866,33.72,-117.08,1.98
60,2.4125,31.0,4.694070207980778,0.9851851851851852,786.0,3.449938556067577,39.12,-122.26,0.875
61,2.3637,15.0,6.166666666666667,1.1626732673267328,520.0,2.977922077922078,41.8,-121.52,1.239
62,1.6548,40.0,3.7064676616915415,1.103526977597829,849.0,3.113924050632911,32.73,-117.12,1.097
63,3.7591,36.0,4.681528662420986,1.0382020905923344,2357.0,2.52795823763679,37.3,-122.01,3.451
64,7.1028,11.0,7.053571428571429,1.0360576923076923,1502.0,2.4490384615384615,37.43,-121.98,4.747
65,4.7885,52.0,5.477074010327023,1.0360552906555063,1100.0,5.156549520766793,34.17,-118.14,1.906
66,1.5208,25.0,5.161363636363636,1.1123439393939394,877.0,1.7570454545454546,33.69,-114.63,0.49
67,3.0529,36.0,6.092085308056873,0.9780511453744992,488.0,2.3436137071654426,40.73,-125.47,0.763
68,5.0513,37.0,6.191544715447156,0.9853698453698464,538.0,3.837606837606844,37.93,-122.11,1.899
69,6.3621,16.0,5.879591836734695,1.0533642692899825,507.0,2.075828428093692,33.2,-117.1,2.618
70,2.8682,22.0,22.803333333333335,2.013333333333333,1660.0,3.2407407407407405,37.6,-121.77,1.688
71,3.6458,42.0,5.560975609756097,1.115853909368048,857.0,2.8974358974358974,38.53,-121.97,1.343
