,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0,1.5518,46.0,4.2929292929293,1.067524115755627,1157.0,3.4115755627977093,34.03,-118.28,1.219
1,2.7813,34.0,3.761467889908257,1.0077399380804954,2514.0,3.343680709534368,34.09,-118.47,3.321
2,4.4236,29.0,4.471761197607639,1.0192835820895523,1559.0,2.313768115942029,37.73,-122.49,3.871
3,6.0778,29.0,5.552845528455283,0.9845559845559846,513.0,2.5038167938931277,37.54,-121.9,3.237
4,1.3818,21.0,6.272727272727273,1.9333333333333333,582.0,2.8977272727272725,36.32,-119.0,0.469
5,4.1524,9.0,5.629834254143791,1.0,1130.0,3.23943661971831,34.36,-119.32,2.239
6,3.6336,52.0,5.935796735796736,1.090039800398004,936.0,2.873015873015873,37.74,-122.21,1.747
7,3.4348,32.0,4.819081272084805,1.0802625298329809,1113.0,2.296786389413989,34.1,-118.35,1.62
8,6.0139,44.0,5.734682080924856,0.9557522123893806,6072.0,2.7566765547494083,33.88,-118.35,1.632
9,3.9554,52.0,5.393767705382436,1.037190082644628,1384.0,1.612720848056536,37.76,-122.4,5.00001
10,2.1781,36.0,4.694369973190234,0.9731903440860216,930.0,2.794336810730266,33.86,-116.89,0.14999
11,5.2064,34.0,4.890756302521009,1.0,662.0,2.4545454545454546,37.35,-122.02,4.182
12,7.6657,25.0,6.003937007874014,1.0201342281879195,1424.0,2.732181425429553,34.27,-118.45,3.985
13,2.3861,16.0,4.647619047619048,1.1529761904761904,927.0,4.392391304347826,33.88,-118.18,1.352
14,3.4583,33.0,4.743404858719206,0.9234797687861228,595.0,2.78602620091344,36.98,-121.99,2.125
15,4.1667,19.0,5.38121546961326,0.9821393523382994,3303.0,2.80803452855243,33.65,-117.76,1.711
16,3.7542,28.0,4.873244214876038,1.026315789473684,1216.0,2.3967289719626166,37.31,-121.86,2.247
17,8.8015,32.0,9.077809798270893,1.1729323308270676,1312.0,2.472103004291846,37.35,-122.09,5.00001
18,4.0724,26.0,4.421875,1.065,2029.0,2.8125,32.75,-117.14,2.781
19,2.1458,42.0,3.973094170403687,1.0106951871657754,1768.0,4.067669172932312,33.86,-118.3,2.27
20,13.01,30.0,8.0927643784786,0.9868995633187772,1445.0,3.02542372881356,34.14,-118.15,3.357
21,1.1601,31.0,4.492753623188406,1.0,1107.0,3.132530120481928,38.37,-121.88,0.275
22,1.7201,36.0,3.897158933715269,1.098966026587888,1666.0,2.9539748953974896,34.21,-118.38,1.079
23,3.4659,16.0,4.818355640535373,1.029592945486988,2098.0,3.257575757575758,37.35,-121.74,1.806
24,2.3929,45.0,5.042866242038216,1.0492957746478873,879.0,2.693396225496728,37.96,-121.2,0.856
25,4.8125,37.0,5.781176470588235,0.9549019607843116,792.0,2.2549019607843137,38.5,-121.9,2.091
26,1.9141,36.0,4.590778097982709,1.1133004926108374,1571.0,1.9570200573065901,41.76,-124.14,0.435
27,3.0902,20.0,5.259528130671506,1.0256045519203434,1210.0,2.339920948616616,39.16,-121.57,1.281
28,3.0687,10.0,5.662634989054778,1.0220417633410672,3561.0,2.68785046728972,37.64,-120.97,3.275
29,4.3438,18.0,6.004926108374389,0.974005347593583,1546.0,3.037109375,33.77,-117.86,2.164
30,3.0147,51.0,5.945945945945946,1.0135135135135136,1104.0,2.945945945945946,38.52,-121.46,0.894
31,3.2792,23.0,5.085981308411215,1.0434782608695652,965.0,2.742729306487696,34.06,-117.25,1.1
32,3.3125,12.0,5.126510869565218,1.1195952204584887,847.0,1.598499061913696,33.87,-118.58,3.8
33,1.3852,26.0,4.294779212481134,1.0915451895044523,1308.0,3.484472049689499,36.33,-119.29,0.55
