,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0,2.9,25.0,2.752754407156322,1.105527638190955,1306.0,10.0,34.06,-118.31,1.603
1,1.9801,35.0,5.508577001480664,1.2322270420855619,851.0,2.5566265060240965,37.93,-121.31,0.944
2,2.5179,2.0,6.552679873601302,15.1899441340782,2474.0,3.315869007129824,36.81,-119.84,0.852
3,6.0599,49.0,7.035916119383801,1.0074297915637551,1518.0,2.928291905560729,34.17,-118.18,2.912
4,8.0536,35.0,7.063400576368294,0.986842105263158,484.0,2.6511011235955046,37.98,-122.58,3.229
5,5.062,49.0,5.503311258278146,1.0763032834251185,849.0,3.283471803797415,34.09,-118.11,1.733
6,1.8444,36.0,3.8980023867980025,1.1089258390525876,2164.0,3.4686609686609686,37.64,-122.08,0.905
7,5.5649,16.0,9.455587237933686,1.0449101796407183,1667.0,2.5549248327759377,33.54,-118.44,4.896
8,5.3531,17.0,5.553872180451154,1.0375634521726456,2368.0,2.587699511297319,33.21,-117.11,2.917
9,1.4141,38.0,3.853304931354336,1.028135593220339,1243.0,1.805084745762712,38.53,-121.43,1.136
10,2.7463,44.0,3.908659549081844,1.0835214447609667,954.0,4.309859058394666,34.08,-118.2,1.029
11,2.7031,18.0,3.427927927927928,1.123063240563564,2426.0,17.594594594594593,36.93,-121.37,2.254
12,1.8439,24.0,4.472837060566482,1.0058981595092058,1054.0,240.57379767827766,41.1,-121.33,0.683
13,2.6023,52.0,4.5,1.0459242341882486,1496.0,6.07296310675091,33.86,-115.55,1.213
14,2.9,22.0,5.57494629893807,1.0234741784037558,1472.0,14.661151931267108,33.95,-117.48,1.973
15,1.8462,48.0,2.882352941176471,1.0901960784313725,871.0,315686274509804.0,34.09,-118.32,2.286
16,2.5192,19.0,5.103501199040768,1.040088105734645,2250.0,1.534656957923262,32.91,-115.55,0.995
17,4.25,36.0,6.137598443693031,1.1284346360912716,1302.0,8.739650656978995,32.79,-115.59,1.554
18,2.7386,29.0,26.23444976076256,4.238726790450898,575.0,1.6895462708596947,39.17,-121.02,1.779
19,1.88,23.0,29.251655629139076,9.755629581172023,2512.0,2.846261292343226,31.6,-118.16,1.311
20,4.2477,14.0,6.172997118136487,1.012335986158664,2665.0,2.294777890417835,37.98,-122.31,1.375
21,2.7899,36.0,1.675845173061577,0.9348935826977295,1308.0,10.251369029490618,34.13,-118.25,1.75
22,4.7045,6.0,5.341463414634147,1.065858695652174,1781.0,4.383544131118122,34.41,-119.28,2.139
23,2.8021,17.0,5.581749070367712,1.1177243520791222,1200.0,3.394834123238227,40.54,-122.05,1.417
24,8.9337,15.0,6.879371901570645,1.0896602355885896,3816.0,3.082697201506096,36.78,-121.33,5.00001
25,3.7472,35.0,6.571428571428571,1.031044776119403,827.0,3.5205128205128204,46.58,-120.84,1.364
26,3.5652,6.0,5.371709844559346,0.984924623116011,1004.0,3.126051195006291,37.75,-120.0,0.654
27,4.4609,25.0,5.641509433982332,1.0203722504230364,1763.0,2.924471206513751,34.77,-120.45,2.577
28,10.4955,14.0,7.367779691066917,1.0406505656108591,1274.0,3.126610859729284,37.66,-121.89,2.18
29,1.1576,20.0,3.69291789883268,1.0406914231222004,2294.0,2.44162437157344,32.73,-124.15,0.507
30,2.0658,52.0,7.085860405303797,1.390438871472781,534.0,1.917891331952293,38.57,-122.67,2.101
31,2.6731,11.0,4.353313182961308,0.9809814814814816,2612.0,3.007936507936502,36.51,-119.51,1.481
32,3.4034,16.0,4.275925925925926,0.9597323105325133,2725.0,2.351409677854903,39.75,-121.79,1.619
33,5.0099,18.0,6.788932475884294,1.022229900227799,1071.0,2.3986809986809,34.24,-119.27,1.984
34,7.9107,24.0,6.273964499121563,0.9506170320283744,4646.0,2.928371202507545,34.1,-118.36,3.107
35,1.875,49.0,4.634931297386268,1.0577302613831863,464.0,3.7358121717650423,37.95,-121.3,0.55
36,2.5988,14.0,112287537608877.0,2.7580661764705883,865.0,2.3529411764705883,38.61,-120.38,0.521
37,1.9843,35.0,40.98802380951459,4.337312584579915,1866.0,1.8088349514563198,34.27,-118.42,1.134
38,3.6029,42.0,4.552417576650834,1.011729581996514,1396.0,3.107054406130776,27.24,-122.07,3.49
39,3.125,19.0,4.483948635169742,1.043478260869563,2786.0,2.0928209724930653,38.51,-121.39,1.153
40,1.9444,26.0,7.277777777777778,2.153658536585363,1001.0,5.154822154822951,33.76,-118.08,2.125
41,6.0769,5.0,8.16951871757907,1.3313343384458374,681.0,2.8328859060404086,34.29,-118.04,3.09
42,7.5925,29.0,28.38842985590465,0.9890310786106074,1390.0,3.212911796673956,34.09,-118.46,2.806
43,6.7511,9.0,7.116579705746124,1.0213640947712421,2272.0,3.3724398813870264,37.26,-121.7,3.346
44,1.23,48.0,9.570093457943925,4.457939130434785,1236.0,3.037448260666505,35.44,-119.04,0.555
45,2.6579,8.0,0.9750656167979336,0.9973208304553574,1581.0,3.3864304616395033,33.89,-117.55,1.973
46,5.2689,21.0,5.056968702612765,0.9806944111776448,2488.0,3.408860759493671,34.44,-119.73,2.861
47,5.1457,20.0,6.002721518987342,1.0,1216.0,6.104972714656257,33.6,-117.91,3.308
48,4.6,13.0,6.175572519081308,0.9544747081812648,1007.0,3.253012048192771,40.58,-124.16,2.375
49,3.4886,4.0,4.761111111111212,1.08,2049.0,3.066666666666666,37.78,-121.77,5.00001
50,5.5549,35.0,5.763414634146341,0.9487179487179488,1016.0,2.592436853080569,37.29,-121.9,2.01
51,3.1574,18.0,3.332897196236552,0.96218487394958,1114.0,1.568639058515342,32.78,-118.22,3.5
52,1.9375,4.0,9.366588562190179,2.247766403822796,3918.0,3.406679848082464,36.32,-116.86,0.936
53,3.3176,18.0,5.242811501024592,1.06431535388996,2212.0,4.394023181766787,33.81,-117.88,1.055
54,6.0519,41.0,6.856756756756755,1.0168918918918919,1769.0,2.578939393939395,32.74,-117.02,1.964
55,10.3176,30.0,7.233739846899741,0.9074733096085442,2817.0,3.139534988713312,32.71,-116.85,5.00001
56,0.9821,20.0,2.774714025307487,1.164835168057531,1560.0,2.869674185357482,34.09,-118.21,2.583
57,4.6581,25.0,6.073732718894428,0.9873948857817123,1383.0,5.551675956288323,33.91,-117.44,1.734
58,4.7667,20.0,3.572697201018074,0.8949763431376228,945.0,1.593025649972231,33.03,-117.21,2.369
59,5.25,15.0,5.555938242225905,0.9150416206096592,1872.0,2.724348945618915,38.51,-122.53,1.021
60,8.0653,9.0,15.0876482112702,1.507516339869281,1155.0,2.3149131355932204,38.0,-122.21,2.185
61,3.6389,16.0,17.28509845244191,0.9416141255272952,1710.0,3.056049129989317,34.44,-119.74,1.554
62,4.7963,52.1,6.142011841434526,2.0427641196721975,1666.0,2.348637115782313,33.51,-117.9,3.111
63,7.7704,36.0,5.795501022494847,0.9946584022038512,1319.0,2.362420382165608,34.1,-118.37,3.878
64,2.1094,7.0,5.244444444444443,0.998498498497498,3175.0,3.060360606060606,37.77,-121.47,0.782
65,3.7303,16.0,4.759541079776674,1.1320930232558137,2614.0,10.254716981132075,33.75,-117.79,1.907
66,4.7109,37.0,6.228469053357924,1.0115163441309687,1602.0,3.1869436201780466,37.39,-121.9,2.403
67,5.2035,13.0,6.296497169141718,1.0352739092224206,1518.0,4.42011331411285,37.3,-121.76,1.795
68,2.1714,34.0,4.794427480924856,1.026202321209992,2472.0,1.693916080185647,38.73,-121.25,0.818
69,2.6713,29.0,2.955665024630543,0.969418937758728,2526.0,4.491620111781846,33.02,-117.11,1.393
70,1.6949,27.0,3.746724890829493,1.006824358867742,3818.0,4.195728176696059,33.79,-118.16,2.458
71,4.2403,40.0,4.883008636453362,0.960244328084888,1283.0,2.77732793522267,33.91,-118.2,1.667
72,1.8281,14.0,4.275862068965517,0.9514570912542334,672.0,3.233908917996939,37.65,-120.96,1.5
73,1.5071,21.0,5.154821648821074,1.1559322033898305,3326.0,1.9462328968379474,34.04,-117.99,1.776
