,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0,5.4607,37.0,6.09593023255814,1.0117994100294985,899.0,2.476635514018692,33.98,-118.35,2.512
1,1.6526,44.0,4.373584905660377,1.0677966101694916,1421.0,3.237735849056604,33.97,-118.31,1.083
2,1.5875,17.0,4.884615384615385,0.9519230769230769,1711.0,2.173076923076923,36.51,-119.21,0.907
3,2.9167,52.0,5.36144578313253,1.0421686746987953,712.0,2.79107505070994,34.19,-118.46,1.603
4,5.2323,52.0,6.350109409190372,1.0815273775216139,752.0,2.735632183908046,37.79,-122.43,4.093
5,4.6953,15.0,6.40625,1.0,861.0,3.8125,33.3,-117.21,1.551
6,3.9583,33.0,5.439024390243903,1.127906976744186,1042.0,3.1538461538461537,34.09,-117.21,1.354
7,1.3571,32.0,3.646936565092464,1.084556353591161,934.0,2.4268774703557296,35.36,-119.2,0.889
8,3.0179,28.0,4.6390532544378695,1.076,1220.0,1.9598214285714286,34.18,-118.43,2.347
9,6.3524,18.0,7.868421052631579,1.0,583.0,3.6578947368421053,33.82,-117.62,2.526
10,1.8098,46.0,4.342261306532664,1.2616822429906542,912.0,1.944747081712065,32.75,-117.07,0.858
11,2.6458,18.0,2.75249500221712,1.0641711229946524,2103.0,2.7247823691460056,34.04,-118.37,1.011
12,3.5179,13.0,5.936708860759493,1.072289156626506,936.0,2.469879518072289,39.23,-121.42,0.975
13,3.1719,39.0,3.897222222222222,0.9695121951219512,627.0,1.9761904761904763,37.43,-122.28,2.586
14,3.0658,16.0,5.36,0.9642857142857142,861.0,2.9142857142857146,38.68,-121.27,1.163
15,3.4187,38.0,5.656862745098039,1.096921568627451,498.0,2.782608695652174,32.75,-117.12,1.438
16,2.8036,25.0,5.08622754491018,1.0474040632054176,807.0,2.75656836461126,37.69,-121.02,1.31
17,2.8409,52.0,3.858405797101449,1.1026315789473684,1113.0,1.718840579710145,37.78,-122.44,5.00001
18,1.4091,36.0,4.57992565055762,1.052631578947368,1287.0,3.5348837209302326,37.38,-120.86,0.75
19,3.59,21.0,4.369747899159665,0.9719101123595506,907.0,2.959731543624161,34.24,-118.34,2.705
20,1.9808,46.0,4.76008064516129,1.0548369565217393,1412.0,3.273838630806844,34.27,-118.3,0.85
21,2.2647,35.0,4.365750514563107,1.0953937007874015,2139.0,3.3393258426966295,33.93,-118.3,1.456
22,3.2264,52.0,4.086021505376344,1.1270983213429255,857.0,1.739944751381216,37.74,-122.42,2.446
23,2.9792,33.0,4.020527859237537,1.1578947368421053,2102.0,3.502415458937198,33.8,-118.18,1.382
24,3.1442,44.0,4.908653846153846,1.0,838.0,3.0096153846153846,34.14,-118.18,1.388
25,3.5051,18.0,4.879591836734694,1.049586776859504,3288.0,2.858156028368795,33.98,-118.26,1.995
