,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0,4.3,34.0,6.231733113743016,1.0578740157480315,2923.0,2.65303738317757,34.13,-117.97,1.117
1,2.9919,28.0,4.946265664160401,1.177590027700867,1196.0,2.723580786516855,32.81,-117.01,1.518
2,2.3289,48.0,4.92666666666666,1.0933333333333333,1006.0,3.2666666666666666,34.29,-119.51,2.449
3,3.8125,19.0,3.066666666666667,0.9091111111111111,3610.0,2.520833333333333,33.67,-118.13,3.72
4,3.5838,36.0,5.906013072254298,1.1659773462783172,2561.0,6.127413118528697,34.04,-117.97,1.63
5,1.6111,45.0,4.314917127071823,1.0252753102030583,1232.0,5.251807228915663,37.79,-114.41,0.734
6,6.0059,24.0,7.391262135922334,0.9714285714285715,1385.0,2.477744803542754,33.92,-117.73,4.801
7,3.0,21.0,5.110091743119265,2.532110091743119,1181.0,2.072326368308556,38.53,-121.86,3.054
8,4.3542,21.0,5.715976331361077,0.9902200488997625,999.0,2.8650473933649288,38.93,-125.08,0.971
9,8.2946,52.0,5.991434689507495,1.0989293361884367,1254.0,2.694869588187726,37.65,-121.89,5.00001
10,3.1445,48.0,3.8568627450980393,1.1215686274509804,852.0,1.858771929824562,33.72,-118.17,4.273
11,4.0221,16.0,6.551546391752562,1.0673981191222677,1515.0,3.036745406824146,33.84,-117.96,2.593
12,4.3294,24.0,19.27777777777778,2.6023856801629726,1478.0,2.60238568019097,35.38,-120.6,1.727
13,2.1513,21.0,3.826797395033084,1.0262008733624453,2581.0,4.488023952095808,37.33,-120.48,0.531
14,3.0673,9.0,5.336056336056336,1.0516798943287247,2272.0,2.7816593886462884,33.61,-117.89,2.125
15,2.3816,20.0,3.683418803418805,1.0240963855421787,707.0,3.23491813602017,34.07,-118.26,1.455
16,3.6855,44.0,5.723290780141846,1.0,1215.0,2.585987261255799,37.38,-119.73,2.318
17,0.9926,27.0,5.06122448979592,0.9464253393665163,660.0,2.6872191033177844,38.69,-123.19,0.783
