,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0,5.4517,31.0,6.928307723577235,1.0671140939597317,2071.0,3.0550561797752804,34.24,-119.23,1.641
1,2.5,37.0,3.739910313901345,1.0762886597938144,1071.0,3.487719298245614,33.99,-118.1,1.149
2,4.5521,33.0,5.262711864406779,0.9694369973304526,976.0,3.053794520452663,34.03,-118.4,2.129
3,7.849,20.0,6.169934640522875,1.0664345403899698,3308.0,3.1613120567375885,37.32,-121.91,2.536
4,6.2962,13.0,8.25263157894737,0.9160811808227425,689.0,3.151898734177213,35.31,-120.79,3.521
5,3.6468,18.0,6.57399637379844,1.0016823045685272,1789.0,3.5824175824175826,37.77,-120.43,0.855
6,4.1554,47.0,4.861550255433446,1.0588235294117647,1010.0,2.278911764705882,37.67,-122.46,3.468
7,6.2716,48.0,6.71900826446281,0.9662337128605227,1507.0,3.022915662650676,34.15,-118.2,2.977
8,2.8456,25.0,6.144578313253012,1.0492610837438432,943.0,3.09638744926108,38.32,-120.56,1.982
9,5.2398,14.0,6.293833908033141,1.0186915887850467,2298.0,2.453311504474258,34.07,-117.8,2.54
10,5.2155,34.0,3.890099766839378,0.9678317266187034,1784.0,1.7192960583016552,37.46,-122.13,5.00001
11,4.7188,4.0,5.05206817341045,1.0616631182558611,3438.0,1.890249433113924,34.24,-118.56,4.541
12,4.1738,34.0,3.89375,0.9352325581395348,2099.0,3.426875,32.91,-117.28,3.833
13,15.0001,15.0,10.166666666666666,0.9166666666666664,2150.0,3.01,34.46,-118.33,4.054
14,2.5179,18.0,7.061538461538462,1.75,772.0,5.384615384615385,34.31,-115.56,0.75
15,1.4852,52.0,1.6038781163434193,0.9081889763779528,1129.0,1.769071038251541,40.44,-124.15,1.375
16,3.1149,42.0,5.352342155430712,0.9986194139479536,1107.0,5.155430711610487,36.8,-119.73,0.616
17,3.8295,22.0,4.74496644295302,0.9544700460829493,2085.0,2.3160379146919587,33.82,-118.36,3.469
18,3.6482,32.0,4.811359025787966,1.0125795053003535,1881.0,2.059850369363356,33.73,-117.93,3.166
19,2.875,34.0,4.8372930961871745,1.020679836101293,1502.0,3.848344703140896,34.42,-118.42,2.826
20,3.3824,41.0,15.44227272727273,3.092272727272727,1035.0,2.8163636363636364,39.3,-120.4,5.00001
21,13.7841,4.0,14.276937984496124,1.093545150501673,1679.0,3.037138988941592,34.1,-117.76,2.474
22,4.8187,17.0,5.876361257434782,11.68299711815562,1556.0,3.343969455621301,37.75,-122.14,2.331
23,1.6074,26.0,3.232333333333333,2.211466666666667,2042.0,4.013333333333335,34.02,-118.04,1.75
24,4.2649,4.0,4.867036012861736,1.0149375939849623,611.0,3.50785046728972,33.97,-118.48,1.589
25,7.7177,52.0,6.079019073569482,1.0306513409961695,837.0,2.459801488833694,37.55,-122.42,4.955
26,2.5398,36.0,5.163398692710956,1.0084745762711864,826.0,2.07605950561798,38.54,-125.41,1.173
27,1.7734,38.0,1.904761904761906,1.0566037735849056,1028.0,4.0,34.04,-118.3,2.147
28,3.3836,44.0,5.25261780104712,1.079367088607595,889.0,3.336899568034514,38.06,-121.32,1.079
29,3.1023,8.0,4.896728395061729,1.0517977528089897,1017.0,2.735744089012545,36.54,-121.67,1.615
30,6.2639,7.0,7.137857142857143,0.909307894736842,2865.0,2.484480457523513,32.89,-117.25,2.514
31,2.5971,19.0,4.082417582417582,1.1025641025641026,1516.0,2.692307692307692,38.53,-119.85,1.852
32,3.1438,20.0,3.0,1.1629347826086955,1326.0,3.146853146853149,34.26,-119.18,3.5
33,2.4191,26.0,4.695067264575167,1.1528925619834711,1832.0,4.091755938511322,33.7,-117.15,1.24
34,1.4688,42.0,3.665622346320844,0.9805825242718447,849.0,3.3893162327111983,34.26,-119.33,1.516
35,4.6855,21.0,5.393434343434343,0.938510158016544,1176.0,2.738851015801605,36.65,-121.51,3.203
36,7.6876,35.0,7.624937027748693,1.0788954423592494,1225.0,2.6918136020151224,34.27,-118.41,4.958
37,3.9167,52.0,3.566286411603588,1.063535150579032,1383.0,2.188976377952757,33.82,-118.17,1.811
38,1.7361,29.0,2.6928304813278703,1.0392156862745097,3261.0,2.8949056603773586,34.43,-119.21,1.385
39,3.6973,22.0,6.056179775280899,1.084840084388185,928.0,3.245810055865463,36.62,-121.94,2.625
40,12.3521,18.0,9.096385502471177,0.9843184713375795,1410.0,2.9571428571428573,38.69,-121.31,5.00001
41,4.0965,19.0,5.013328335889586,1.1327800858369297,1086.0,3.079848802868685,34.19,-118.37,1.818
42,5.1482,30.0,5.958917265993193,0.9712793733681416,1660.0,2.624020887728458,34.14,-117.7,1.925
43,2.9083,22.0,3.961240310077519,1.139534883720931,1556.0,2.758715629220704,34.1,-117.7,1.133
